GenerationID,Generation,SireGenID,DamGenID,Sex,Wild,Recovery,Cross_type,DateSpawned,MonthSpawned,YearSpawned,PC,Notes,Domestication_Index,Tank_MF,OffspringDI,Recovery_WithMorts,TagID,TimeToRecovery,DateTagged
122642,11,1761,1762,M,Y,2,CxW,2018-04-24,April,2018,264,,0,MF29,4.6172,2,RX49,NA,NA
122651,11,110512,110511,F,N,0,CxW,2018-04-24,April,2018,265,,6.3574,MF29,4.1787,0,YG70,60,2018-04-10
122652,11,1763,1764,M,Y,0,CxW,2018-04-24,April,2018,265,,0,MF29,4.1787,0,RX33,NA,NA
122661,11,110542,110541,F,N,1,CxC,2018-04-24,April,2018,266,,5.4395,MF29,6.0508,2,OR09,61,2018-04-17
122662,11,112862,112861,M,N,1,CxC,2018-04-24,April,2018,266,,4.6621,MF29,6.0508,2,OP36,49.42857143,2018-04-16
122671,11,111652,111651,F,N,0,CxC,2018-04-24,April,2018,267,,2.502,MF29,3.36915,0,YX80,54.14285714,2018-04-04
122672,11,110992,110991,M,N,0,CxC,2018-04-24,April,2018,267,,2.2363,MF29,3.36915,0,OF89,59.14285714,2018-04-18
122681,11,112892,112891,F,N,0,CxC,2018-04-24,April,2018,268,,4.3965,MF29,5.44925,0,OR03,48.42857143,2018-04-16
122682,11,112722,112721,M,N,0,CxC,2018-04-24,April,2018,268,,4.502,MF29,5.44925,0,ON40,49,2018-04-03
122691,11,110232,110231,F,N,0,CxW,2018-04-27,April,2018,269,,6.4902,MF29,4.2451,0,YC80,58.71428571,2018-03-21
122692,11,1765,1766,M,Y,0,CxW,2018-04-27,April,2018,269,,0,MF29,4.2451,0,RX45,NA,NA
122701,11,111302,111301,F,N,0,CxW,2018-04-27,April,2018,270,,6.8711,MF29,4.43555,0,YP75,55,2018-03-27
122702,11,1767,1768,M,Y,0,CxW,2018-04-27,April,2018,270,,0,MF29,4.43555,0,RX21,NA,NA
122711,11,111652,111651,F,N,0,CxC,2018-04-27,April,2018,271,,2.502,MF29,3.8477,0,YX38,49.85714286,2018-03-05
122712,11,112832,112831,M,N,0,CxC,2018-04-27,April,2018,271,,3.1934,MF29,3.8477,0,OP33,48,2018-04-03
122721,11,112122,112121,F,N,2,CxC,2018-04-27,April,2018,272,,7.0781,MF30,6.58105,3,OD53,51.57142857,2018-04-03
122722,11,111742,111741,M,N,2,CxC,2018-04-27,April,2018,272,,4.084,MF30,6.58105,3,YX95,54.14285714,2018-04-04
122751,11,112742,112741,F,N,0,CxC,2018-04-27,April,2018,275,,5.7578,MF30,5.4033,0,ON13,49,2018-04-03
122752,11,111472,111471,M,N,0,CxC,2018-04-27,April,2018,275,,3.0488,MF30,5.4033,0,OC90,57,2018-04-17
122761,11,112862,112861,F,N,0,CxC,2018-04-27,April,2018,276,,4.6621,MF30,5.85255,0,OP30,47.57142857,2018-04-03
122762,11,112262,112261,M,N,0,CxC,2018-04-27,April,2018,276,,5.043,MF30,5.85255,0,OG73,51,2018-04-03
122781,11,111042,111041,F,N,0,CxW,2018-05-01,May,2018,278,,3.2227,MF30,2.61135,0,YO70,56,2018-03-27
122782,11,1737,1738,M,Y,0,CxW,2018-05-01,May,2018,278,,0,MF30,2.61135,0,RX36,NA,NA
122791,11,111142,111141,F,N,0,CxW,2018-05-01,May,2018,279,,7.416,MF30,4.708,0,OF71,59.14285714,2018-04-18
122792,11,1707,1708,M,Y,0,CxW,2018-05-01,May,2018,279,,0,MF30,4.708,0,RX15,NA,NA
122801,11,111152,111151,F,N,3,CxC,2018-05-01,May,2018,280,,7.2285,MF30,6.1211,3,YN81,56,2018-03-27
122802,11,111012,111011,M,N,3,CxC,2018-05-01,May,2018,280,,3.0137,MF30,6.1211,3,YN99,58,2018-04-10
122811,11,111182,111181,F,N,0,CxC,2018-05-01,May,2018,281,,6.4258,MF30,7.4346,0,YO73,56,2018-03-27
122812,11,111772,111771,M,N,0,CxC,2018-05-01,May,2018,281,,6.4434,MF30,7.4346,0,OC74,53.71428571,2018-04-04
122821,11,111402,111401,F,N,21,CxC,2018-05-01,May,2018,282,,5.8301,MF31,5.51175,20,YS46,51,2018-02-27
122822,11,112832,112831,M,N,21,CxC,2018-05-01,May,2018,282,,3.1934,MF31,5.51175,20,OP37,49.85714286,2018-04-16
122831,11,111722,111721,F,N,3,CxW,2018-05-01,May,2018,283,,2.9766,MF31,2.4883,3,YX77,54.14285714,2018-04-04
122832,11,1759,1760,M,Y,3,CxW,2018-05-01,May,2018,283,,0,MF31,2.4883,3,RX19,NA,NA
122861,11,112252,112251,F,N,48,CxC,2018-05-01,May,2018,286,,8.0684,MF31,7.9717,53,OG87,53,2018-04-17
122862,11,112752,112751,M,N,48,CxC,2018-05-01,May,2018,286,,5.875,MF31,7.9717,53,ON46,50.85714286,2018-04-16
122881,11,112322,112321,F,N,3,CxW,2018-05-01,May,2018,288,,7.2617,MF30,4.63085,4,OH20,43.57142857,2018-02-13
122882,11,1731,1732,M,Y,3,CxW,2018-05-01,May,2018,288,,0,MF30,4.63085,4,RX37,NA,NA
122891,11,110452,110451,F,N,41,CxW,2018-05-04,May,2018,289,,7.2344,MF31,4.6172,44,YF70,60.85714286,2018-04-09
122892,11,1741,1742,M,Y,41,CxW,2018-05-04,May,2018,289,,0,MF31,4.6172,44,RX44,NA,NA
122901,11,111492,111491,F,N,1,CxW,2018-05-04,May,2018,290,,5.3027,MF31,3.65135,1,YS79,54.14285714,2018-03-28
122902,11,1723,1724,M,Y,1,CxW,2018-05-04,May,2018,290,,0,MF31,3.65135,1,RX27,NA,NA
122911,11,112232,112231,F,N,11,CxW,2018-05-04,May,2018,291,,4.9375,MF31,3.46875,12,OG89,53,2018-04-17
122912,11,1769,1770,M,Y,11,CxW,2018-05-04,May,2018,291,,0,MF31,3.46875,12,RX16,NA,NA
122921,11,110462,110461,F,N,3,CxC,2018-05-08,May,2018,292,,4.5742,MF32,5.57715,4,YF72,60.42857143,2018-04-09
122922,11,112822,112821,M,N,3,CxC,2018-05-08,May,2018,292,,4.5801,MF32,5.57715,4,OP35,49.85714286,2018-04-16
122931,11,112262,112261,F,N,3,CxC,2018-05-08,May,2018,293,,5.043,MF32,5.0459,4,OG65,51,2018-04-03
122932,11,111472,111471,M,N,3,CxC,2018-05-08,May,2018,293,,3.0488,MF32,5.0459,4,OC92,57,2018-04-17
122941,11,112332,112331,F,N,5,CxW,2018-05-08,May,2018,294,,8.084,MF32,5.042,10,YB97,54.71428571,2018-05-02
122942,11,1771,1772,M,Y,5,CxW,2018-05-08,May,2018,294,,0,MF32,5.042,10,RX52,NA,NA
122951,11,112352,112351,F,N,1,CxW,2018-05-08,May,2018,295,,7.6543,MF32,4.82715,1,OC99,54.71428571,2018-05-02
122952,11,1749,1750,M,Y,1,CxW,2018-05-08,May,2018,295,,0,MF32,4.82715,1,RX46,NA,NA
122971,11,1713,1714,F,Y,3,CxW,2018-05-08,May,2018,297,,0,MF32,3.44045,1,RX11,NA,NA
122972,11,111622,111621,M,N,3,CxW,2018-05-08,May,2018,297,,4.8809,MF32,3.44045,1,YV92,54.71428571,2018-04-04
122981,11,112242,112241,F,N,0,CxW,2018-05-11,May,2018,298,,8.0762,MF32,5.0381,0,OG85,53,2018-04-17
122982,11,1097,1098,M,Y,0,CxW,2018-05-11,May,2018,298,,0,MF32,5.0381,0,RX18,NA,NA
122991,11,112322,112321,F,N,5,CxW,2018-05-11,May,2018,299,,7.2617,MF32,4.63085,5,OL99,54.71428571,2018-05-02
122992,11,1725,1726,M,Y,5,CxW,2018-05-11,May,2018,299,,0,MF32,4.63085,5,RX23,NA,NA
123001,11,112342,112341,F,N,7,CxW,2018-05-11,May,2018,300,,6.7422,MF32,4.3711,10,YA92,54.71428571,2018-05-02
123002,11,1761,1762,M,Y,7,CxW,2018-05-11,May,2018,300,,0,MF32,4.3711,10,RX49,NA,NA
123011,11,111692,111691,F,N,0,CxW,2018-05-15,May,2018,301,,4.873,MF33,3.4365,0,YX76,54.14285714,2018-04-04
123012,11,1727,1728,M,Y,0,CxW,2018-05-15,May,2018,301,,0,MF33,3.4365,0,RX31,NA,NA
123021,11,112262,112261,F,N,19,CxC,2018-05-15,May,2018,302,,5.043,MF33,7.4336,28,OG47,49.14285714,2018-03-21
123022,11,112732,112731,M,N,19,CxC,2018-05-15,May,2018,302,,7.8242,MF33,7.4336,28,ON50,54.14285714,2018-05-09
130011,12,120332,120331,F,N,11,CxC,2019-01-29,January,2019,1,,7.0527,MF1,7.61325,15,YD18,49.57142857,2019-01-22
130012,12,121912,121911,M,N,11,CxC,2019-01-29,January,2019,1,,6.1738,MF1,7.61325,15,OB10,44.57142857,2019-01-22
130021,12,121312,121311,F,N,10,CxC,2019-01-29,January,2019,2,,7.5781,MF1,8.9126,17,YP07,46,2019-01-15
130022,12,120122,120121,M,N,10,CxC,2019-01-29,January,2019,2,,8.2471,MF1,8.9126,17,YB09,49.42857143,2019-01-14
130041,12,121412,121411,F,N,2,CxC,2019-01-29,January,2019,4,,6.4971,MF1,8.35255,7,YR04,46.57142857,2019-01-22
130042,12,120042,120041,M,N,2,CxC,2019-01-29,January,2019,4,,8.208,MF1,8.35255,7,YA06,49.85714286,2019-01-14
130051,12,121432,121431,F,N,3,CxC,2019-01-29,January,2019,5,,6.1504,MF1,6.1304,5,YS03,46.57142857,2019-01-22
130052,12,121362,121361,M,N,3,CxC,2019-01-29,January,2019,5,,4.1104,MF1,6.1304,5,YR12,47,2019-01-22
130061,12,121702,121701,F,N,6,CxC,2019-01-29,January,2019,6,,3.9785,MF1,6.5044,16,YX05,44.57142857,2019-01-15
130062,12,120012,120011,M,N,6,CxC,2019-01-29,January,2019,6,,7.0303,MF1,6.5044,16,YA05,49.85714286,2019-01-14
130071,12,121732,121731,F,N,2,CxC,2019-01-29,January,2019,7,,4.082,MF1,7.40575,4,YX02,44,2019-01-15
130072,12,120222,120221,M,N,2,CxC,2019-01-29,January,2019,7,,8.7295,MF1,7.40575,4,YB17,48.85714286,2019-01-14
130081,12,121922,121921,F,N,21,CxC,2019-01-29,January,2019,8,,7.9619,MF1,8.4087,36,OC00,44.57142857,2019-01-22
130082,12,120322,120321,M,N,21,CxC,2019-01-29,January,2019,8,,6.8555,MF1,8.4087,36,YD11,48.42857143,2019-01-14
130091,12,121532,121531,F,N,1,CxC,2019-01-29,January,2019,9,,6.2852,MF1,6.4927,1,YT05,45,2019-01-15
130092,12,121372,121371,M,N,1,CxC,2019-01-29,January,2019,9,,4.7002,MF1,6.4927,1,YR13,47,2019-01-22
130101,12,121842,121841,F,N,5,CxC,2019-01-29,January,2019,10,,6.2139,MF2,6.14895,15,OA08,44,2019-01-15
130102,12,121952,121951,M,N,5,CxC,2019-01-29,January,2019,10,,4.084,MF2,6.14895,15,OC15,44,2019-01-22
130111,12,120982,120981,F,N,1,CxC,2019-02-01,February,2019,11,,8.582,MF2,8.27245,2,YL06,47,2019-01-15
130112,12,120692,120691,M,N,1,CxC,2019-02-01,February,2019,11,,5.9629,MF2,8.27245,2,YI04,48.14285714,2019-01-23
130121,12,121192,121191,F,N,5,CxC,2019-02-01,February,2019,12,,8.2744,MF2,8.27195,17,YO05,46.57142857,2019-01-15
130122,12,121202,121201,M,N,5,CxC,2019-02-01,February,2019,12,,6.2695,MF2,8.27195,17,YO12,46.57142857,2019-01-15
130131,12,121232,121231,F,N,19,CxC,2019-02-01,February,2019,13,,7.8848,MF2,8.45605,35,YO03,46.57142857,2019-01-15
130132,12,120932,120931,M,N,19,CxC,2019-02-01,February,2019,13,,7.0273,MF2,8.45605,35,YK10,46.85714286,2019-01-14
130141,12,121262,121261,F,N,5,CxC,2019-02-01,February,2019,14,,6.4805,MF2,6.73925,9,YP29,47.14285714,2019-01-23
130142,12,122002,122001,M,N,5,CxC,2019-02-01,February,2019,14,,4.998,MF2,6.73925,9,OC10,44,2019-01-22
130151,12,121382,121381,F,N,0,CxC,2019-02-01,February,2019,15,,3.2979,MF2,5.78125,1,YR09,47,2019-01-22
130152,12,120352,120351,M,N,0,CxC,2019-02-01,February,2019,15,,6.2646,MF2,5.78125,1,YD07,48.42857143,2019-01-14
130161,12,121652,121651,F,N,3,CxC,2019-02-01,February,2019,16,,7.1904,MF2,7.5791,4,YV02,44.57142857,2019-01-15
130162,12,121142,121141,M,N,3,CxC,2019-02-01,February,2019,16,,5.9678,MF2,7.5791,4,YN01,46.57142857,2019-01-15
130171,12,121622,121621,F,N,2,CxC,2019-02-01,February,2019,17,,5.9473,MF2,7.08595,4,YV01,44.57142857,2019-01-15
130172,12,121742,121741,M,N,2,CxC,2019-02-01,February,2019,17,,6.2246,MF2,7.08595,4,YX12,44,2019-01-15
130181,12,121852,121851,F,N,8,CxC,2019-02-01,February,2019,18,,6.3799,3,7.4761,12,OA07,44,2019-01-15
130182,12,121632,121631,M,N,8,CxC,2019-02-01,February,2019,18,,6.5723,3,7.4761,12,YV18,44.57142857,2019-01-15
130191,12,120342,120341,F,N,12,CxC,2019-02-05,February,2019,19,,8.4707,3,8.63865,19,YD01,48.42857143,2019-01-14
130192,12,120862,120861,M,N,12,CxC,2019-02-05,February,2019,19,,6.8066,3,8.63865,19,YJ38,49,2019-01-29
130201,12,121282,121281,F,N,19,CxC,2019-02-05,February,2019,20,,7.3184,3,8.67385,13,YP28,47.14285714,2019-01-23
130202,12,121182,121181,M,N,19,CxC,2019-02-05,February,2019,20,,8.0293,3,8.67385,13,YO15,46.57142857,2019-01-15
130221,12,121452,121451,F,N,27,CxC,2019-02-05,February,2019,22,,7.916,3,9.3076,36,YS10,46,2019-01-22
130222,12,121032,121031,M,N,27,CxC,2019-02-05,February,2019,22,,8.6992,3,9.3076,36,YL22,48.14285714,2019-01-23
130231,12,121522,121521,F,N,10,CxC,2019-02-05,February,2019,23,,5.9033,3,7.78465,15,YT28,46.85714286,2019-01-28
130232,12,121722,121721,M,N,10,CxC,2019-02-05,February,2019,23,,7.666,3,7.78465,15,YX10,44,2019-01-15
130241,12,121712,121711,F,N,11,CxC,2019-02-05,February,2019,24,,6.3975,3,8.4463,12,YX09,44,2019-01-15
130242,12,121122,121121,M,N,11,CxC,2019-02-05,February,2019,24,,8.4951,3,8.4463,12,YO35,47.71428571,2019-01-23
130251,12,121762,121761,F,N,20,CxC,2019-02-05,February,2019,25,,7.6484,3,8.8784,20,YX22,45.85714286,2019-01-28
130252,12,120312,120311,M,N,20,CxC,2019-02-05,February,2019,25,,8.1084,3,8.8784,20,YD06,48.85714286,2019-01-14
130261,12,121812,121811,F,N,1,CxW,2019-02-05,February,2019,26,,2.5244,3,2.2622,0,OA27,45.85714286,2019-01-28
130262,12,1779,1780,M,Y,1,CxW,2019-02-05,February,2019,26,,0,3,2.2622,0,RX00,NA,NA
130271,12,121752,121751,F,N,3,CxC,2019-02-05,February,2019,27,,6.1025,4,7.16745,5,YX06,44,2019-01-15
130272,12,121302,121301,M,N,3,CxC,2019-02-05,February,2019,27,,6.2324,4,7.16745,5,YP13,46,2019-01-15
130281,12,121162,121161,F,N,20,CxC,2019-02-08,February,2019,28,,7.5811,4,8.17045,28,YO26,47.71428571,2019-01-23
130282,12,121672,121671,M,N,20,CxC,2019-02-08,February,2019,28,,6.7598,4,8.17045,28,YV26,46.42857143,2019-01-28
130291,12,121362,121361,F,N,2,CxW,2019-02-08,February,2019,29,,4.1104,4,3.0552,5,YR05,47,2019-01-22
130292,12,1781,1782,M,Y,2,CxW,2019-02-08,February,2019,29,,0,4,3.0552,5,RX10,NA,NA
130301,12,121492,121491,F,N,9,CxC,2019-02-08,February,2019,30,,6.7715,4,6.74905,12,YS00,46,2019-01-22
130302,12,121982,121981,M,N,9,CxC,2019-02-08,February,2019,30,,4.7266,4,6.74905,12,OC33,44.85714286,2019-01-28
130311,12,121542,121541,F,N,9,CxC,2019-02-08,February,2019,31,,6.3145,4,8.49955,21,YT01,45,2019-01-15
130312,12,120812,120811,M,N,9,CxC,2019-02-08,February,2019,31,,8.6846,4,8.49955,21,YJ31,49,2019-01-29
130331,12,121202,121201,F,N,1,CxC,2019-02-12,February,2019,33,,6.2695,4,5.5166,2,YO45,48.71428571,2019-01-30
130332,12,121772,121771,M,N,1,CxC,2019-02-12,February,2019,33,,2.7637,4,5.5166,2,OA17,44,2019-01-15
130341,12,121372,121371,F,N,5,CxC,2019-02-12,February,2019,34,,4.7002,4,4.6084,6,YR02,47,2019-01-22
130342,12,121782,121781,M,N,5,CxC,2019-02-12,February,2019,34,,2.5166,4,4.6084,6,OA13,44,2019-01-15
130351,12,121522,121521,F,N,6,CxC,2019-02-12,February,2019,35,,5.9033,4,5.5986,16,YT48,48,2019-02-05
130352,12,121862,121861,M,N,6,CxC,2019-02-12,February,2019,35,,3.2939,4,5.5986,16,OB49,47,2019-02-05
130371,12,120792,120791,F,N,5,CxC,2019-02-15,February,2019,37,,6.7607,5,7.39355,6,YJ01,46.85714286,2019-01-14
130372,12,121592,121591,M,N,5,CxC,2019-02-15,February,2019,37,,6.0264,5,7.39355,6,YT51,47.57142857,2019-02-05
130381,12,121332,121331,F,N,14,CxC,2019-02-15,February,2019,38,,8.7871,5,9.30955,24,YP06,46,2019-01-15
130382,12,120512,120511,M,N,14,CxC,2019-02-15,February,2019,38,,7.832,5,9.30955,24,YF13,51.14285714,2019-02-06
130391,12,121412,121411,F,N,15,CxC,2019-02-15,February,2019,39,,6.4971,5,8.63285,21,YR26,48.42857143,2019-02-04
130392,12,120832,120831,M,N,15,CxC,2019-02-15,February,2019,39,,8.7686,5,8.63285,21,YJ33,49,2019-01-29
130401,12,121532,121531,F,N,7,CxC,2019-02-15,February,2019,40,,6.2852,5,8.4136,9,YT02,45,2019-01-15
130402,12,120902,120901,M,N,7,CxC,2019-02-15,February,2019,40,,8.542,5,8.4136,9,YK24,48.14285714,2019-01-23
130421,12,120802,120801,F,N,12,CxC,2019-02-19,February,2019,42,,8.959,5,9.09325,16,YJ14,48.14285714,2019-01-23
130422,12,122062,122061,M,N,12,CxC,2019-02-19,February,2019,42,,7.2275,5,9.09325,16,OF07,46.85714286,2019-02-11
130431,12,120852,120851,F,N,8,CxC,2019-02-19,February,2019,43,,8.7451,5,8.4331,10,YJ26,49,2019-01-29
130432,12,122802,122801,M,N,8,CxC,2019-02-19,February,2019,43,,6.1211,5,8.4331,10,OF24,40.85714286,2019-02-11
130441,12,121262,121261,F,N,4,CxC,2019-02-19,February,2019,44,,6.4805,5,6.7754,4,YP23,47.14285714,2019-01-23
130442,12,121792,121791,M,N,4,CxC,2019-02-19,February,2019,44,,5.0703,5,6.7754,4,OA75,48.14285714,2019-02-13
130451,12,121342,121341,F,N,6,CxC,2019-02-19,February,2019,45,,7.3359,6,8.58005,7,YP20,47.14285714,2019-01-23
130452,12,120912,120911,M,N,6,CxC,2019-02-19,February,2019,45,,7.8242,6,8.58005,7,YK12,46.85714286,2019-01-14
130481,12,121702,121701,F,N,22,CxC,2019-02-19,February,2019,48,,3.9785,6,5.96925,41,YX43,47.57142857,2019-02-05
130482,12,122042,122041,M,N,22,CxC,2019-02-19,February,2019,48,,5.96,6,5.96925,41,OC27,44.85714286,2019-01-28
130511,12,122862,122861,F,N,9,CxC,2019-02-19,February,2019,51,,7.9717,6,8.396,19,OD06,41,2019-02-12
130512,12,121242,121241,M,N,9,CxC,2019-02-19,February,2019,51,,6.8203,6,8.396,19,YP44,48.14285714,2019-01-30
130521,12,1783,1784,F,Y,1,CxW,2019-02-19,February,2019,52,crossed twice 52 and 154,0,6,4.17385,3,RX02,NA,NA
130522,12,122222,122221,M,N,1,CxW,2019-02-19,February,2019,52,,6.3477,6,4.17385,3,OF27,44.85714286,2019-02-11
130531,12,121512,121511,F,N,2,CxC,2019-02-22,February,2019,53,,5.5059,6,4.80615,4,YS30,47.85714286,2019-02-04
130532,12,121552,121551,M,N,2,CxC,2019-02-22,February,2019,53,,2.1064,6,4.80615,4,YT67,49.14285714,2019-02-13
130541,12,121742,121741,F,N,3,CxC,2019-02-22,February,2019,54,,6.2246,6,5.76125,3,YX07,44,2019-01-15
130542,12,122192,122191,M,N,3,CxC,2019-02-22,February,2019,54,,3.2979,6,5.76125,3,OF29,45.57142857,2019-02-11
130561,12,120462,120461,F,N,6,CxC,2019-02-26,February,2019,56,,8.4111,6,8.46285,13,YF02,47.85714286,2019-01-14
130562,12,120252,120251,M,N,6,CxC,2019-02-26,February,2019,56,,6.5146,6,8.46285,13,YB55,54.14285714,2019-02-20
130571,12,120772,120771,F,N,8,CxC,2019-02-26,February,2019,57,,8.4336,6,8.6089,10,YI02,48.14285714,2019-01-23
130572,12,120092,120091,M,N,8,CxC,2019-02-26,February,2019,57,,6.7842,6,8.6089,10,YA15,54.71428571,2019-02-20
130581,12,120842,120841,F,N,3,CxC,2019-02-26,February,2019,58,,8.8242,7,8.40575,5,YJ07,46.85714286,2019-01-14
130582,12,120262,120261,M,N,3,CxC,2019-02-26,February,2019,58,,5.9873,7,8.40575,5,YB63,54.14285714,2019-02-20
130591,12,120882,120881,F,N,15,CxC,2019-02-26,February,2019,59,,5.9053,7,7.21095,18,YK21,48.14285714,2019-01-23
130592,12,122052,122051,M,N,15,CxC,2019-02-26,February,2019,59,,6.5166,7,7.21095,18,OF36,46.85714286,2019-02-11
130601,12,121092,121091,F,N,5,CxC,2019-02-26,February,2019,60,,8.7646,7,8.8374,20,YN00,46.57142857,2019-01-15
130602,12,121872,121871,M,N,5,CxC,2019-02-26,February,2019,60,,6.9102,7,8.8374,20,OB32,45.85714286,2019-01-28
130611,12,122232,122231,F,N,34,CxC,2019-02-26,February,2019,61,,6.4209,7,8.5171,60,OF03,44.85714286,2019-02-11
130612,12,120162,120161,M,N,34,CxC,2019-02-26,February,2019,61,,8.6133,7,8.5171,60,YB33,52,2019-02-05
130621,12,121222,121221,F,N,0,CxC,2019-02-26,February,2019,62,,8.4551,7,6.8765,0,YO23,47.71428571,2019-01-23
130622,12,121382,121381,M,N,0,CxC,2019-02-26,February,2019,62,,3.2979,7,6.8765,0,YR55,50.14285714,2019-02-13
130631,12,121542,121541,F,N,29,CxC,2019-02-26,February,2019,63,,6.3145,7,7.6592,41,YT62,49.14285714,2019-02-13
130632,12,121902,121901,M,N,29,CxC,2019-02-26,February,2019,63,,7.0039,7,7.6592,41,OB16,44.57142857,2019-01-22
130641,12,121562,121561,F,N,1,CxW,2019-02-26,February,2019,64,,4.1309,7,3.06545,1,YT59,49.14285714,2019-02-13
130642,12,1785,1786,M,Y,1,CxW,2019-02-26,February,2019,64,crossed twice 62 and 172,0,7,3.06545,1,RX14,NA,NA
130651,12,121692,121691,F,N,11,CxC,2019-02-26,February,2019,65,,4.8662,7,7.33545,15,YX01,44.57142857,2019-01-15
130652,12,120212,120211,M,N,11,CxC,2019-02-26,February,2019,65,,7.8047,7,7.33545,15,YB56,54.14285714,2019-02-20
130661,12,121822,121821,F,N,4,CxC,2019-02-26,February,2019,66,,5.5127,8,5.0005,4,OA29,45.85714286,2019-01-28
130662,12,122832,122831,M,N,4,CxC,2019-02-26,February,2019,66,,2.4883,8,5.0005,4,OD11,41,2019-02-12
130671,12,122892,122891,F,N,5,CxC,2019-02-26,February,2019,67,,4.6172,8,5.8052,8,OD05,40.57142857,2019-02-12
130672,12,122172,122171,M,N,5,CxC,2019-02-26,February,2019,67,,4.9932,8,5.8052,8,OF28,45.57142857,2019-02-11
130681,12,1787,1778,F,Y,1,CxW,2019-02-26,February,2019,68,,0,8,3.2412,2,RX01,NA,NA
130682,12,121102,121101,M,N,1,CxW,2019-02-26,February,2019,68,,4.4824,8,3.2412,2,YL55,51.71428571,2019-02-20
130691,12,1789,1790,F,Y,2,CxW,2019-02-26,February,2019,69,crossed twice. second cross split 69 and 177 and 178,0,8,4.23535,4,RX07,NA,NA
130692,12,120502,120501,M,N,2,CxW,2019-02-26,February,2019,69,,6.4707,8,4.23535,4,YF32,53.14285714,2019-02-20
130701,12,121772,121771,F,N,6,CxC,2019-02-26,February,2019,70,,2.7637,8,5.9292,16,OA49,47,2019-02-05
130702,12,122122,122121,M,N,6,CxC,2019-02-26,February,2019,70,,7.0947,8,5.9292,16,OF12,46.42857143,2019-02-11
130711,12,121702,121701,F,N,14,CxC,2019-02-26,February,2019,71,,3.9785,8,7.16355,22,YX26,46.42857143,2019-01-28
130712,12,122152,122151,M,N,14,CxC,2019-02-26,February,2019,71,,8.3486,8,7.16355,22,OF17,45.85714286,2019-02-11
130721,12,120192,120191,F,N,14,CxC,2019-03-01,March,2019,72,,5.5381,8,6.9463,30,YB01,48.85714286,2019-01-14
130722,12,122452,122451,M,N,14,CxC,2019-03-01,March,2019,72,,6.3545,8,6.9463,30,OF37,43.85714286,2019-02-11
130731,12,120292,120291,F,N,2,CxW,2019-03-01,March,2019,73,,5.1084,8,3.5542,2,YD45,52.14285714,2019-02-06
130732,12,1791,1792,M,Y,2,CxW,2019-03-01,March,2019,73,,0,8,3.5542,2,RX13,NA,NA
130741,12,120302,120301,F,N,19,CxC,2019-03-01,March,2019,74,,7.9023,9,7.25975,26,YD14,50,2019-01-22
130742,12,122642,122641,M,N,19,CxC,2019-03-01,March,2019,74,,4.6172,9,7.25975,26,OF34,41.85714286,2019-02-11
130751,12,121492,121491,F,N,10,CxC,2019-03-01,March,2019,75,,6.7715,9,7.20215,17,YS51,49.14285714,2019-02-13
130752,12,120892,120891,M,N,10,CxC,2019-03-01,March,2019,75,,5.6328,9,7.20215,17,YK51,52.14285714,2019-02-20
130761,12,121622,121621,F,N,6,CxC,2019-03-01,March,2019,76,,5.9473,9,7.9082,10,YV20,46.42857143,2019-01-28
130762,12,120782,120781,M,N,6,CxC,2019-03-01,March,2019,76,,7.8691,9,7.9082,10,YJ62,52.14285714,2019-02-20
130771,12,121772,121771,F,N,8,CxC,2019-03-01,March,2019,77,,2.7637,9,4.6973,13,OA41,47,2019-02-05
130772,12,122882,122881,M,N,8,CxC,2019-03-01,March,2019,77,,4.6309,9,4.6973,13,OF08,40.85714286,2019-02-11
130791,12,121982,121981,F,N,4,CxC,2019-03-01,March,2019,79,,4.7266,9,7.57815,10,OC25,44.85714286,2019-01-28
130792,12,120732,120731,M,N,4,CxC,2019-03-01,March,2019,79,,8.4297,9,7.57815,10,YI12,52.14285714,2019-02-20
130801,12,1793,1794,F,Y,6,CxW,2019-03-01,March,2019,80,crossed twice 80 and 176,0,9,4.0254,6,RX05,NA,NA
130802,12,122662,122661,M,N,6,CxW,2019-03-01,March,2019,80,,6.0508,9,4.0254,6,OF23,41.85714286,2019-02-11
130811,12,121382,121381,F,N,6,CxC,2019-03-01,March,2019,81,,3.2979,9,5.8042,10,YR48,50.14285714,2019-02-13
130812,12,120682,120681,M,N,6,CxC,2019-03-01,March,2019,81,,6.3105,9,5.8042,10,YI11,52.14285714,2019-02-20
130821,12,121802,121801,F,N,0,CxC,2019-03-01,March,2019,82,,7.0498,9,6.5659,0,OA45,47,2019-02-05
130822,12,121732,121731,M,N,0,CxC,2019-03-01,March,2019,82,,4.082,9,6.5659,0,YX11,44,2019-01-15
130831,12,121352,121351,F,N,8,CxC,2019-03-05,March,2019,83,,7.1035,10,7.07275,9,YR47,50.14285714,2019-02-13
130832,12,122942,122941,M,N,8,CxC,2019-03-05,March,2019,83,,5.042,10,7.07275,9,OF31,39.85714286,2019-02-11
130841,12,121512,121511,F,N,12,CxC,2019-03-05,March,2019,84,,5.5059,10,7.33645,20,YS27,47.85714286,2019-02-04
130842,12,121662,121661,M,N,12,CxC,2019-03-05,March,2019,84,,7.167,10,7.33645,20,YV64,50.57142857,2019-02-26
130851,12,121702,121701,F,N,6,CxC,2019-03-05,March,2019,85,,3.9785,10,6.1631,9,YX59,48.71428571,2019-02-13
